RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|20755 W RENWICK RD|CREST HILL,SHELL SERVICE STATIO,20755 W RENWICK RD,CREST HILL,IL,60403-9237,41.595288,-88.121986,48.92,3.159,,,,SHELL,8155886600,False,True,2026-02-09T01:28:30.132000,1770600510132,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|3195 E DIVISION ST|DIAMOND,SHELL SERVICE STATIO,3195 E DIVISION ST,DIAMOND,IL,60416-1897,41.28886,-88.23519,46.81,3.160,3.759,4.261,3.801,SHELL,8156342962,False,True,2026-02-08T23:17:13.441000,1770592633441,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|3202 S ALPINE RD|ROCKFORD,SHELL SERVICE STATIO,3202 S ALPINE RD,ROCKFORD,IL,61109-2655,42.22871,-89.02881,46.67,3.169,3.169,,,SHELL,8158743500,False,False,2026-02-07T15:40:22.062000,1770478822062,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9733767|4940 S ROUTE 59|NAPERVILLE,BP 9733767,4940 S ROUTE 59,NAPERVILLE,IL,60564-5833,41.68137,-88.204588,45.4,3.179,3.799,,,BP PRODUCTS NA,6309048490,False,False,2026-02-07T20:43:40.978000,1770497020978,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,7-ELEVEN 38672|244 E WASHINGTON ST|OSWEGO,7-ELEVEN 38672,244 E WASHINGTON ST,OSWEGO,IL,60543-9554,41.67846,-88.34887,38.07,3.189,3.789,,,EXXONMOBIL,9728287250,False,True,2026-02-08T17:28:16.487000,1770571696487,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43542|800 BROOK FOREST AVE|SHOREWOOD,SPEEDWAY-43542,800 BROOK FOREST AVE,SHOREWOOD,IL,60404,41.53675,-88.199339,44.87,3.189,,4.289,,UNKNOWN,8154368266,False,True,2026-02-08T22:24:45.019000,1770589485019,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43514|900 BROOK FOREST AVE.|SHOREWOOD,SPEEDWAY-43514,900 BROOK FOREST AVE.,SHOREWOOD,IL,60404,41.5354,-88.19912,44.88,3.189,3.789,,,UNKNOWN,8157449990,False,True,2026-02-09T02:38:32.780000,1770604712780,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|201 BROOK FOREST AVE|SHOREWOOD,SHELL SERVICE STATIO,201 BROOK FOREST AVE,SHOREWOOD,IL,60404-7251,41.52386,-88.19958,44.89,3.190,3.789,4.391,,SHELL,8157293238,False,True,2026-02-09T03:47:00.560000,1770608820560,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|310 WEBSTER ST|MONTGOMERY,SHELL SERVICE STATIO,310 WEBSTER ST,MONTGOMERY,IL,60538,41.72942,-88.343955,39.24,3.195,3.599,,,SHELL,6307682809,False,False,2026-02-07T21:54:38.328000,1770501278328,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,GAS N WASH CATON FAR|7825 CATON FARM RD|PLAINFIELD,GAS N WASH CATON FAR,7825 CATON FARM RD,PLAINFIELD,IL,60586-1601,41.56419,-88.27316,41.04,3.199,,4.298,3.799,UNBRANDED,7084440117,False,True,2026-02-08T21:38:21.841000,1770586701841,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9740408|2595 OGDEN AVE|AURORA,BP 9740408,2595 OGDEN AVE,AURORA,IL,60504-9103,41.73831,-88.25164,43.97,3.199,3.799,,3.799,BP PRODUCTS NA,6308518124,False,False,2026-02-08T01:52:19.382000,1770515539382,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9737925|13500 S ROUTE 59|PLAINFIELD,BP 9737925,13500 S ROUTE 59,PLAINFIELD,IL,60544-5573,41.63713,-88.20311,44.99,3.199,3.699,4.199,,BP PRODUCTS NA,8155772801,False,True,2026-02-08T22:06:59.089000,1770588419089,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9742834|312 E JEFFERSON ST|SHOREWOOD,BP 9742834,312 E JEFFERSON ST,SHOREWOOD,IL,60404-7906,41.5216,-88.192207,45.28,3.199,3.699,,3.799,BP PRODUCTS NA,8157294177,False,True,2026-02-08T21:21:32.363000,1770585692363,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MARKS SERVICE CENTER|4303 W JEFFERSON ST|SHOREWOOD,MARKS SERVICE CENTER,4303 W JEFFERSON ST,SHOREWOOD,IL,60404-6797,41.52197,-88.18468,45.67,3.199,,,3.699,EXXONMOBIL,8157259098,False,True,2026-02-08T17:32:27.211000,1770571947211,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,HAMPSHIRE GAS I|1000 S STATE ST|HAMPSHIRE,HAMPSHIRE GAS I,1000 S STATE ST,HAMPSHIRE,IL,60140,42.088165,-88.530084,46.11,3.199,,,,EXXONMOBIL,8476837180,False,True,2026-02-08T23:23:56.126000,1770593036126,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CASEYS #3066|820 WARNER ST|HAMPSHIRE,CASEYS #3066,820 WARNER ST,HAMPSHIRE,IL,60140-9436,42.089783,-88.524974,46.36,3.199,,,3.599,CASEY'S GENERAL STORE,8476839110,False,True,2026-02-08T21:53:05.636000,1770587585636,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,7-ELEVEN-33031|3620 ROCK CREEK BLVD|JOLIET,7-ELEVEN-33031,3620 ROCK CREEK BLVD,JOLIET,IL,60431-9029,41.495359,-88.169481,46.59,3.199,,,,UNKNOWN,8157442366,False,True,2026-02-09T04:25:17.041000,1770611117041,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 1128230|2888 BOOK RD|NAPERVILLE,BP 1128230,2888 BOOK RD,NAPERVILLE,IL,60564-9601,41.710784,-88.186505,46.73,3.199,,,,BP PRODUCTS NA,6304200112,False,True,2026-02-08T18:14:05.573000,1770574445573,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BRAIDWOOD FUEL|1190 W KENNEDY RD|BRAIDWOOD,BRAIDWOOD FUEL,1190 W KENNEDY RD,BRAIDWOOD,IL,60408-1851,41.259548,-88.243366,47.27,3.199,,,3.699,MARATHON,8154586470,False,False,2026-02-07T13:03:27.413000,1770469407413,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CASEYS #1468|306 N STATE ROUTE 12|BRACEVILLE,CASEYS #1468,306 N STATE ROUTE 12,BRACEVILLE,IL,60407,41.23175,-88.25877,47.43,3.199,,,,CASEY'S GENERAL STORE,8152378063,False,True,2026-02-08T23:57:32.875000,1770595052875,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9179060|245 RANDALL RD|SOUTH ELGIN,BP 9179060,245 RANDALL RD,SOUTH ELGIN,IL,60177-2287,41.989489,-88.34084,48.01,3.199,3.699,4.199,,BP PRODUCTS NA,8478418320,False,True,2026-02-09T03:54:31.904000,1770609271904,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SKY PETRO INC.|2314 GLENWOOD AVE|JOLIET,SKY PETRO INC.,2314 GLENWOOD AVE,JOLIET,IL,60435-5509,41.529536,-88.138204,48.05,3.199,,,,MARATHON,8157441651,False,False,2026-02-07T00:36:57.732000,1770424617732,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,TYLER CREEK MART|15N341 IL ROUTE 47|PINGREE GROVE,TYLER CREEK MART,15N341 IL ROUTE 47,PINGREE GROVE,IL,60140-9149,42.08747,-88.45646,48.44,3.199,3.749,4.299,,EXXONMOBIL,2242187059,False,True,2026-02-09T00:59:32.924000,1770598772924,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 7856982|15N454 IL ROUTE 47|PINGREE GROVE,BP 7856982,15N454 IL ROUTE 47,PINGREE GROVE,IL,60140-9115,42.08821,-88.456716,48.47,3.199,3.749,4.299,3.599,BP PRODUCTS NA,8476832295,False,True,2026-02-08T20:57:07.440000,1770584227440,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CASEYS #1984|280 E MAIN ST|BRAIDWOOD,CASEYS #1984,280 E MAIN ST,BRAIDWOOD,IL,60408-1914,41.264627,-88.212714,48.56,3.199,,,3.699,CASEY'S GENERAL STORE,8154580678,False,False,2026-02-07T15:45:27.530000,1770479127530,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 2802700|105 N FRONT ST|BRAIDWOOD,BP 2802700,105 N FRONT ST,BRAIDWOOD,IL,60408-1732,41.26403,-88.21095,48.66,3.199,,,3.699,BP PRODUCTS NA,8154589045,False,True,2026-02-08T16:47:33.083000,1770569253083,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,NS HOLDINGS INC.|1802 MOEN AVE|ROCKDALE,NS HOLDINGS INC.,1802 MOEN AVE,ROCKDALE,IL,60436-9022,41.50482,-88.12527,48.81,3.199,3.799,4.399,3.999,EXXONMOBIL,9169950783,False,False,2026-02-08T18:45:49.309000,1770576349309,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,VETERANS MARATHON|290 VETERANS PKWY|BOLINGBROOK,VETERANS MARATHON,290 VETERANS PKWY,BOLINGBROOK,IL,60440-1556,41.690155,-88.117691,49.91,3.199,3.899,4.299,,MARATHON,6302426572,False,False,2026-02-07T21:22:37.931000,1770499357931,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9573387|19N430 US-20|HAMPSHIRE,BP 9573387,19N430 US-20,HAMPSHIRE,IL,60140,42.145801,-88.508866,49.97,3.199,,4.299,3.939,BP PRODUCTS NA,8476834550,False,True,2026-02-09T01:53:29.135000,1770602009135,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|108 N BATAVIA AVE|BATAVIA,SHELL SERVICE STATIO,108 N BATAVIA AVE,BATAVIA,IL,60510-1902,41.85129,-88.31214,44.02,3.200,3.800,,,SHELL,6303269336,False,True,2026-02-08T21:37:44.274000,1770586664274,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,JAY'S CAR WASH LTD.|4230 W JEFFERSON ST|JOLIET,JAY'S CAR WASH LTD.,4230 W JEFFERSON ST,JOLIET,IL,60431-4722,41.52173,-88.18364,45.73,3.200,3.699,4.300,,SHELL,8157445777,False,True,2026-02-08T22:12:43.281000,1770588763281,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|355 RANDALL RD|SOUTH ELGIN,SHELL SERVICE STATIO,355 RANDALL RD,SOUTH ELGIN,IL,60177-2248,41.98836,-88.3408,47.96,3.200,3.801,4.399,,SHELL,8474680526,False,False,2026-02-04T12:10:37.122000,1770207037122,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,JI TENDRA GANDHI|401 S LARKIN AVE|JOLIET,JI TENDRA GANDHI,401 S LARKIN AVE,JOLIET,IL,60436-1817,41.51513,-88.12443,48.81,3.200,3.800,4.402,,SHELL,8157291068,False,True,2026-02-08T23:50:59.795000,1770594659795,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|200 E FABYAN PKWY|BATAVIA,SHELL SERVICE STATIO,200 E FABYAN PKWY,BATAVIA,IL,60510,41.86656,-88.30648,44.77,3.202,3.800,4.499,3.499,SHELL,6308798088,False,True,2026-02-09T00:38:29.903000,1770597509903,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9211681|1491 W ROOSEVELT RD|WEST CHICAGO,BP 9211681,1491 W ROOSEVELT RD,WEST CHICAGO,IL,60185-4839,41.875456,-88.232528,48.42,3.219,,4.519,3.419,BP PRODUCTS NA,6305623351,False,True,2026-02-08T23:03:10.625000,1770591790625,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SAPP BROTHERS ILLINOIS T|3130 MAY RD|PERU,SAPP BROTHERS ILLINOIS T,3130 MAY RD,PERU,IL,61354-9618,41.36706,-89.15231,13.65,3.299,,3.499,,SAPP BROS,8152241065,False,False,2026-02-09T03:44:26.993000,1770608666993,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9181058|28W125 WARRENVILLE RD|WARRENVILLE,BP 9181058,28W125 WARRENVILLE RD,WARRENVILLE,IL,60555-3913,41.81686,-88.16909,49.75,3.299,3.799,4.299,,BP PRODUCTS NA,6303930947,False,True,2026-02-08T21:15:12.252000,1770585312252,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,GOOD STOP|28W050 WARRENVILLE RD|WARRENVILLE,GOOD STOP,28W050 WARRENVILLE RD,WARRENVILLE,IL,60555-3907,41.816446,-88.167523,49.82,3.299,,,,EXXONMOBIL,7735952459,False,True,2026-02-08T23:14:42.737000,1770592482737,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9734435|1983 BROOKDALE RD|NAPERVILLE,BP 9734435,1983 BROOKDALE RD,NAPERVILLE,IL,60563-2077,41.79164,-88.20467,47.43,3.399,3.999,4.599,,BP PRODUCTS NA,6304164569,False,True,2026-02-09T02:27:53.239000,1770604073239,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43566|504 S BRIDGE ST|YORKVILLE,SPEEDWAY-43566,504 S BRIDGE ST,YORKVILLE,IL,60560-1506,41.63982,-88.4472,32.56,3.459,3.089,,,UNKNOWN,6305531877,False,True,2026-02-08T22:12:49.776000,1770588769776,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43623|15919 S LINCOLN HWY|PLAINFIELD,SPEEDWAY-43623,15919 S LINCOLN HWY,PLAINFIELD,IL,60586-5189,41.59316,-88.18649,45.58,3.499,,,,UNKNOWN,8152543852,False,True,2026-02-09T01:13:29.389000,1770599609389,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 1943323|542 N LYFORD RD|ROCKFORD,BP 1943323,542 N LYFORD RD,ROCKFORD,IL,61107-5310,42.27254,-88.96044,49.95,3.549,,,,BP PRODUCTS NA,8153974556,False,False,2026-02-05T20:16:59.816000,1770322619816,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,STORE 532|1280 W OGDEN AVE|NAPERVILLE,STORE 532,1280 W OGDEN AVE,NAPERVILLE,IL,60563-2930,41.780775,-88.179054,48.42,3.699,,,,EXXONMOBIL,6303579812,False,False,2026-02-07T18:45:00.760000,1770489900760,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43596|948 N FARNSWORTH AVE|AURORA,SPEEDWAY-43596,948 N FARNSWORTH AVE,AURORA,IL,60505,41.77738,-88.28174,43.36,3.749,,4.099,,UNKNOWN,6308514680,False,True,2026-02-09T02:09:39.524000,1770602979524,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY-43578|2420 PLAINFIELD RD|CREST HILL,SPEEDWAY-43578,2420 PLAINFIELD RD,CREST HILL,IL,60403,41.56668,-88.14359,47.73,3.799,,,,UNKNOWN,8154361700,False,True,2026-02-08T20:53:31.339000,1770584011339,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CLARK 8630|1180 N 7TH ST|ROCHELLE,CLARK 8630,1180 N 7TH ST,ROCHELLE,IL,61068-1187,41.935946,-89.068183,26.4,,,,,UNKNOWN,8155625593,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 07113|504 S BRIDGE ST|YORKVILLE,SPEEDWAY 07113,504 S BRIDGE ST,YORKVILLE,IL,60560-1506,41.63982,-88.4472,32.56,,,,,SPEEDWAY,6305531877,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,DEKALB MOBIL|2400 SYCAMORE RD|DEKALB,DEKALB MOBIL,2400 SYCAMORE RD,DEKALB,IL,60115-2050,41.95319,-88.724447,32.75,,,,,EXXONMOBIL,8157588401,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,STREATOR PHILLIPS 66|1401 S BLOOMINGTON ST|STREATOR,STREATOR PHILLIPS 66,1401 S BLOOMINGTON ST,STREATOR,IL,61364-3811,41.104976,-88.83541,33.26,,,,,PHILLIPS 66,8156733030,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,GPI* ORCHARD STOP LL|1700 ORCHARD RD|MONTGOMERY,GPI* ORCHARD STOP LL,1700 ORCHARD RD,MONTGOMERY,IL,60538-1081,41.729671,-88.375367,37.71,,,,,UNKNOWN,6308979621,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 01417|4032 US HIGHWAY 34|OSWEGO,SPEEDWAY 01417,4032 US HIGHWAY 34,OSWEGO,IL,60543-9823,41.6877,-88.3387,38.72,,,,,SPEEDWAY,9999999999,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MEIJER STORE #239|2700 US HIGHWAY 34|OSWEGO,MEIJER STORE #239,2700 US HIGHWAY 34,OSWEGO,IL,60543-7118,41.70084,-88.31381,40.19,,,,,UNBRANDED,6306365000,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 05393|15 S RANDALL RD|NORTH AURORA,SPEEDWAY 05393,15 S RANDALL RD,NORTH AURORA,IL,60542-1585,41.80656,-88.35028,40.89,,,,,SPEEDWAY,6308964211,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 06917|417 S LINCOLNWAY|NORTH AURORA,SPEEDWAY 06917,417 S LINCOLNWAY,NORTH AURORA,IL,60542-5109,41.79036,-88.322086,41.76,,,,,SPEEDWAY,6308922107,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,LENNY'S GAS N WASH P|25653 W LOCKPORT RD|PLAINFIELD,LENNY'S GAS N WASH P,25653 W LOCKPORT RD,PLAINFIELD,IL,60544,41.607402,-88.242459,42.76,,,,,UNKNOWN,7792524006,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 07540|948 N FARNSWORTH AVE|AURORA,SPEEDWAY 07540,948 N FARNSWORTH AVE,AURORA,IL,60505-2413,41.77738,-88.28174,43.36,,,,,SPEEDWAY,6308514680,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,ZEE AND SONS|7347 LEAVENWORTH RD|BURLINGTON,ZEE AND SONS,7347 LEAVENWORTH RD,BURLINGTON,IL,60109,42.05117,-88.54826,43.52,,,,,UNBRANDED,9175736200,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SHELL SERVICE STATIO|10 W DIVISION ST|COAL CITY,SHELL SERVICE STATIO,10 W DIVISION ST,COAL CITY,IL,60416-1542,41.287737,-88.285573,44.45,,,,,SHELL,8156342496,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MEIJER STORE #182|855 S RANDALL RD|ST CHARLES,MEIJER STORE #182,855 S RANDALL RD,ST CHARLES,IL,60174-1570,41.900421,-88.340238,44.46,,,,,UNBRANDED,6307627200,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 05340|800 BROOK FOREST AVE|SHOREWOOD,SPEEDWAY 05340,800 BROOK FOREST AVE,SHOREWOOD,IL,60404-8608,41.53675,-88.199339,44.87,,,,,SPEEDWAY,8154368266,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 01422|900 BROOK FOREST AVE|SHOREWOOD,SPEEDWAY 01422,900 BROOK FOREST AVE,SHOREWOOD,IL,60404-8807,41.5352,-88.19911,44.89,,,,,SPEEDWAY,9999999999,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MEIJER STORE #214|13521 S ROUTE 59|PLAINFIELD,MEIJER STORE #214,13521 S ROUTE 59,PLAINFIELD,IL,60544-3800,41.635619,-88.20288,44.99,,,,,UNBRANDED,8152678000,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 01428|3004 REFLECTION DR|NAPERVILLE,SPEEDWAY 01428,3004 REFLECTION DR,NAPERVILLE,IL,60564-8230,41.708877,-88.208295,45.61,,,,,SPEEDWAY,9999999999,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,7-ELEVEN 33031|3620 ROCK CREEK BLVD|JOLIET,7-ELEVEN 33031,3620 ROCK CREEK BLVD,JOLIET,IL,60431-9029,41.495359,-88.169481,46.59,,,,,7-ELEVEN,9999999999,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MEIJER EXPRESS 178|808 N ROUTE 59|AURORA,MEIJER EXPRESS 178,808 N ROUTE 59,AURORA,IL,60504-4912,41.76762,-88.20593,46.82,,,,,UNBRANDED,6306926100,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 05370|631 N ROUTE 59|NAPERVILLE,SPEEDWAY 05370,631 N ROUTE 59,NAPERVILLE,IL,60563-2052,41.782036,-88.20581,47.15,,,,,SPEEDWAY,6309835991,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,WIERMAN OIL CO.|2000 HARRISON AVE|ROCKFORD,WIERMAN OIL CO.,2000 HARRISON AVE,ROCKFORD,IL,61104-7343,42.23795,-89.06685,47.26,,,,,PHILLIPS 66,8152992101,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 07439|1712 W OGDEN AVE|NAPERVILLE,SPEEDWAY 07439,1712 W OGDEN AVE,NAPERVILLE,IL,60540-3936,41.76456,-88.18641,47.72,,,,,SPEEDWAY,6306371668,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 07421|2420 PLAINFIELD RD|CREST HILL,SPEEDWAY 07421,2420 PLAINFIELD RD,CREST HILL,IL,60403-1454,41.56668,-88.14359,47.73,,,,,SPEEDWAY,8154361700,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MOBIL OIL CORP. 12284|1290 S STATE ROUTE 5|NAPERVILLE,MOBIL OIL CORP. 12284,1290 S STATE ROUTE 5,NAPERVILLE,IL,60540,41.75515,-88.18061,47.81,,,,,EXXONMOBIL,6304169995,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,THORNTONS #221126|1532 N AURORA RD|NAPERVILLE,THORNTONS #221126,1532 N AURORA RD,NAPERVILLE,IL,60563-8792,41.779774,-88.185412,48.09,,,,,THORNTONS,6304284323,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BUCKY'S STORE 529|1304 PLAINFIELD NAPERVILLE RD|NAPERVILLE,BUCKY'S STORE 529,1304 PLAINFIELD NAPERVILLE RD,NAPERVILLE,IL,60564-9408,41.7463,-88.16711,48.31,,,,,EXXONMOBIL,6307787679,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 07146|2 S 540 RT 59|WARRENVILLE,SPEEDWAY 07146,2 S 540 RT 59,WARRENVILLE,IL,60555,41.82706,-88.20188,48.45,,,,,SPEEDWAY,6303932566,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CIRCLE K # 00186|105 S FRONT ST|BRAIDWOOD,CIRCLE K # 00186,105 S FRONT ST,BRAIDWOOD,IL,60408-2002,41.26377,-88.211269,48.65,,,,,CIRCLE K,8154586790,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,JEFFERSON ST. MART|1805 W JEFFERSON ST|JOLIET,JEFFERSON ST. MART,1805 W JEFFERSON ST,JOLIET,IL,60435-6615,41.52261,-88.12576,48.71,,,,,EXXONMOBIL,8157257611,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SPEEDWAY 05376|1621 W JEFFERSON ST|JOLIET,SPEEDWAY 05376,1621 W JEFFERSON ST,JOLIET,IL,60435-6724,41.52273,-88.12139,48.94,,,,,SPEEDWAY,8157254981,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CIRCLE K # 01208|1022 N 4TH ST|CHILLICOTHE,CIRCLE K # 01208,1022 N 4TH ST,CHILLICOTHE,IL,61523-1504,40.918381,-89.48788,49.06,,,,,CIRCLE K,3092746626,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,7-ELEVEN 34122|1091 S WEBER RD|BOLINGBROOK,7-ELEVEN 34122,1091 S WEBER RD,BOLINGBROOK,IL,60490,41.6684,-88.125291,49.27,,,,,EXXONMOBIL,6307710487,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,SIMPLE FUEL MERIDIAN|1021 S MERIDIAN RD|ROCKFORD,SIMPLE FUEL MERIDIAN,1021 S MERIDIAN RD,ROCKFORD,IL,61102-1119,42.268662,-89.173619,49.69,,,,,EXXONMOBIL,8159620625,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MEIJER STORE #169|225 N WEBER RD|BOLINGBROOK,MEIJER STORE #169,225 N WEBER RD,BOLINGBROOK,IL,60490-1505,41.70128,-88.12476,49.7,,,,,UNBRANDED,6306796500,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,PS. FUELS JOLIET|928 W JEFFERSON ST|JOLIET,PS. FUELS JOLIET,928 W JEFFERSON ST,JOLIET,IL,60435-7353,41.52319,-88.1053,49.77,,,,,UNBRANDED,8157254181,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,CASEYS #6537|28W050 WARRENVILLE RD|WARRENVILLE,CASEYS #6537,28W050 WARRENVILLE RD,WARRENVILLE,IL,60555,41.816446,-88.167523,49.82,,,,,CASEY'S GENERAL STORE,6303933633,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,LUCKY STATION INC.|28W050 WARRENVILLE RD|WARRENVILLE,LUCKY STATION INC.,28W050 WARRENVILLE RD,WARRENVILLE,IL,60555-3907,41.816446,-88.167523,49.82,,,,,UNKNOWN,2193065314,False,False,,,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,ANNAWAN FAST STOP EX.|227 N CANAL ST|ANNAWAN,ANNAWAN FAST STOP EX.,227 N CANAL ST,ANNAWAN,IL,61234,41.40107,-89.90483,44.65,,2.799,,,UNBRANDED,3099356510,False,False,2026-02-07T02:03:06.013000,1770429786013,No,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,PILOT 1181|1201 E IL ROUTE 38|ROCHELLE,PILOT 1181,1201 E IL ROUTE 38,ROCHELLE,IL,61068-2323,41.93478,-89.0171,26.44,,2.839,,3.899,PILOT,8005626210,True,True,2026-02-08T23:25:47.973000,1770593147973,No,
